,0
1671,0.5882129
1672,0.34355584
1673,0.6878209
1674,0.65290016
1675,0.31134415
1676,0.9749283
1677,0.6905866
1678,0.51505315
1679,0.9707108
1680,0.20186603
1681,0.42966536
1682,0.26998833
1683,0.17695002
1684,0.044580717
1685,0.1644522
1686,0.14037466
1687,0.4906547
1688,0.429338
1689,0.2266532
1690,0.10723329
1691,0.20259418
1692,0.5385926
1693,0.85143685
1694,0.033965692
1695,0.7671548
1696,0.24210413
1697,0.51012975
1698,0.62717015
1699,0.83439344
1700,0.7930405
1701,0.4017201
1702,0.6474259
1703,0.14305833
1704,0.3332678
1705,0.895484
1706,0.1581227
1707,0.91353947
1708,0.21944019
1709,0.35830426
1710,0.033965692
1711,0.28693545
1712,0.55602694
1713,0.9784399
1714,0.7238961
1715,0.7827745
1716,0.9503729
1717,0.144161
1718,0.95901173
1719,0.9845062
1720,0.912169
1721,0.23772216
1722,0.1316645
1723,0.27659875
1724,0.105205774
1725,0.16597444
1726,0.06658014
1727,0.2918695
1728,0.10193873
1729,0.042502318
1730,0.8931256
1731,0.8270038
1732,0.7467755
1733,0.18170913
1734,0.6922237
1735,0.7086531
1736,0.6325739
1737,0.14466505
1738,0.9043195
1739,0.984237
1740,0.9868261
1741,0.64746946
1742,0.14459075
1743,0.03486449
1744,0.017902702
1745,0.58669
1746,0.11202703
1747,0.80180293
1748,0.8485536
1749,0.43493038
1750,0.26043308
1751,0.4721525
1752,0.8299067
1753,0.51780903
1754,0.14742087
1755,0.39098495
1756,0.03485972
1757,0.07233696
1758,0.013352321
1759,0.8489348
1760,0.1673143
1761,0.5984245
1762,0.4034482
1763,0.4938082
1764,0.15650418
1765,0.048640274
1766,0.40654007
1767,0.42477298
1768,0.34417364
1769,0.7961815
1770,0.9493613
1771,0.965841
1772,0.07438251
1773,0.045049254
1774,0.9445086
1775,0.21451941
1776,0.4448985
1777,0.66484874
1778,0.033965692
1779,0.28638732
1780,0.9852786
1781,0.25799406
1782,0.84062964
1783,0.67773074
1784,0.28732163
1785,0.31699032
1786,0.9442864
1787,0.8774824
1788,0.9452779
1789,0.033965692
1790,0.22877803
1791,0.28965974
1792,0.008686692
1793,0.28995106
1794,0.17801559
1795,0.34232762
1796,0.42996836
1797,0.67576855
1798,0.73389894
1799,0.91891766
1800,0.11003342
1801,0.97800285
1802,0.8237293
1803,0.6541395
1804,0.6984156
1805,0.86250323
1806,0.2787973
1807,0.23021923
1808,0.14813302
1809,0.39565107
1810,0.4615446
1811,0.14488913
1812,0.216033
1813,0.240303
1814,0.84919924
1815,0.5172176
1816,0.15930286
1817,0.61660457
1818,0.018723065
1819,0.85461736
1820,0.87166506
1821,0.20648736
1822,0.96287286
1823,0.6441139
1824,0.5603759
1825,0.42300403
1826,0.11110258
1827,0.62073004
1828,0.6614583
1829,0.058150996
1830,0.8336127
1831,0.010117233
1832,0.6485339
1833,0.052520342
1834,0.618779
1835,0.2984102
1836,0.8296298
1837,0.19449821
1838,0.9053949
1839,0.43270275
1840,0.36819783
1841,0.75541884
1842,0.3413298
1843,0.44272193
1844,0.016858267
1845,0.033965692
1846,0.3389513
1847,0.09081287
1848,0.033965692
1849,0.25108618
1850,0.3024209
1851,0.27516398
1852,0.87739116
1853,0.11297335
1854,0.7411405
1855,0.8935728
1856,0.37128416
1857,0.09734619
1858,0.4041181
1859,0.12234644
1860,0.76516193
1861,0.71565324
1862,0.18589026
1863,0.50017494
1864,0.0889972
1865,0.065669075
1866,0.29592782
1867,0.09332021
1868,0.38760644
1869,0.11680006
1870,0.028380435
1871,0.97108424
1872,0.115171514
1873,0.2765713
1874,0.5207908
1875,0.4167971
1876,0.01466378
1877,0.5517685
1878,0.051227767
1879,0.19893183
1880,0.9250246
1881,0.85962373
1882,0.1517201
1883,0.58252597
1884,0.39645505
1885,0.1293832
1886,0.6348647
1887,0.12446049
1888,0.87975186
1889,0.23914073
1890,0.14800785
1891,0.93696696
1892,0.85134387
1893,0.77847445
1894,0.92133707
1895,0.9484722
1896,0.83679086
1897,0.11239842
1898,0.86293364
1899,0.25163972
1900,0.9557774
1901,0.38512
1902,0.74645317
1903,0.64282423
1904,0.057995863
1905,0.848694
1906,0.13725415
1907,0.68028945
1908,0.9469416
1909,0.18610598
1910,0.6632878
1911,0.0340465
1912,0.07157812
1913,0.8986107
1914,0.6941503
1915,0.7260983
1916,0.91076624
1917,0.039366063
1918,0.056717504
1919,0.42866924
1920,0.7116312
1921,0.53210425
1922,0.1311618
1923,0.44722295
1924,0.45679885
1925,0.07836759
1926,0.8582001
1927,0.8522423
1928,0.7603561
1929,0.03181735
1930,0.67158175
1931,0.8779223
1932,0.60235834
1933,0.2703683
1934,0.33874586
1935,0.07271997
1936,0.6786772
1937,0.20371449
1938,0.090453535
1939,0.0510144
1940,0.9609645
1941,0.22259566
1942,0.037320964
1943,0.30941033
1944,0.6946506
1945,0.91482097
1946,0.7139771
1947,0.5099401
1948,0.46935275
1949,0.08581625
1950,0.62122065
1951,0.78746355
1952,0.07255555
1953,0.060559403
1954,0.39364764
1955,0.7839305
1956,0.98957527
1957,0.3546694
1958,0.22729538
1959,0.21552542
1960,0.14942566
1961,0.49104026
1962,0.6988732
1963,0.035912395
1964,0.13499384
1965,0.65500927
1966,0.3055286
1967,0.033965692
1968,0.23341297
1969,0.033118065
1970,0.06460785
1971,0.027303552
1972,0.062018164
1973,0.3015781
1974,0.7223893
1975,0.27481467
1976,0.40725386
1977,0.79135466
1978,0.19784595
1979,0.37216625
1980,0.6103033
1981,0.58246005
1982,0.8532543
1983,0.8039538
1984,0.3670722
1985,0.27651513
1986,0.3825243
1987,0.9329441
1988,0.6626644
1989,0.06982736
1990,0.7084143
1991,0.08292268
1992,0.2765386
1993,0.069148496
1994,0.20451702
1995,0.36293584
1996,0.9353109
1997,0.6440216
1998,0.9600966
1999,0.8927663
2000,0.007681198
2001,0.08521784
2002,0.16617447
2003,0.53455555
2004,0.70243233
2005,0.04542315
2006,0.8493462
2007,0.7907942
2008,0.14050533
2009,0.033965692
2010,0.1971361
2011,0.37533352
2012,0.31735072
2013,0.50440466
2014,0.10608278
2015,0.85702133
2016,0.85754365
2017,0.23156612
2018,0.99325365
2019,0.7061723
2020,0.2518953
2021,0.6338734
2022,0.12405336
2023,0.45562088
2024,0.17349637
2025,0.9731929
2026,0.44750848
2027,0.34901437
2028,0.4761716
2029,0.9179721
2030,0.17066085
2031,0.3768964
2032,0.92783785
2033,0.4762077
2034,0.35961056
2035,0.03974459
2036,0.5076327
2037,0.90339196
2038,0.47049242
2039,0.25861108
2040,0.96558917
2041,0.52528363
2042,0.73598826
2043,0.16407883
2044,0.59838074
2045,0.13167398
2046,0.03436109
2047,0.09305457
2048,0.4635332
2049,0.9790253
2050,0.92476416
2051,0.8703953
2052,0.9019436
2053,0.41760924
2054,0.53619075
2055,0.83670247
2056,0.54634726
2057,0.8245725
2058,0.05369942
2059,0.9540994
2060,0.21088922
2061,0.39583606
2062,0.17398567
2063,0.22732931
2064,0.52821916
2065,0.77286994
2066,0.732032
2067,0.52237135
2068,0.37622726
2069,0.33681598
2070,0.52406055
2071,0.69092655
2072,0.7056384
2073,0.56430644
2074,0.34129578
2075,0.42313418
2076,0.08518083
2077,0.9509893
2078,0.03167469
2079,0.9860822
2080,0.1839722
2081,0.69458175
2082,0.9891832
2083,0.040292718
2084,0.5130905
2085,0.6795759
2086,0.7228128
2087,0.17082453
2088,0.92130893
2089,0.025882492
2090,0.77422154
2091,0.0761832
2092,0.29553646
2093,0.04258298
2094,0.18955947
2095,0.45531508
2096,0.6718668
2097,0.7270866
2098,0.906874
2099,0.16145493
2100,0.6374056
2101,0.2837807
2102,0.97439665
2103,0.021307787
2104,0.8191854
2105,0.5813202
2106,0.18786769
2107,0.9244421
2108,0.22319509
2109,0.8805206
2110,0.34150818
2111,0.24815291
2112,0.73086184
2113,0.84770876
2114,0.4681425
2115,0.6984
2116,0.12415443
2117,0.068991244
2118,0.9918143
2119,0.8870815
2120,0.033965692
2121,0.46328458
2122,0.2905046
2123,0.8734501
2124,0.34996808
2125,0.30820462
2126,0.97149336
2127,0.22483392
2128,0.22058037
2129,0.4380649
2130,0.67412317
2131,0.00547393
2132,0.9732068
2133,0.72730494
2134,0.19491303
2135,0.1485706
2136,0.660124
2137,0.11601805
2138,0.033965692
2139,0.54902875
2140,0.66061896
2141,0.38649616
2142,0.9286714
2143,0.061268635
2144,0.13991705
2145,0.7779262
2146,0.20151632
2147,0.8752846
2148,0.83294475
2149,0.6618096
2150,0.033965692
2151,0.37626576
2152,0.9325015
2153,0.720523
2154,0.15415762
2155,0.08160541
2156,0.6454109
2157,0.5714011
2158,0.05176082
2159,0.37506154
2160,0.7258818
2161,0.87885123
2162,0.006820963
2163,0.15071976
2164,0.058513004
2165,0.5095103
2166,0.10281302
2167,0.9134747
2168,0.22608975
2169,0.033965692
2170,0.42504734
2171,0.85217535
2172,0.12804477
2173,0.14049892
2174,0.2000807
2175,0.5008244
2176,0.23656023
2177,0.6098335
2178,0.943219
2179,0.7039726
2180,0.6872987
2181,0.0401134
2182,0.4228277
2183,0.691396
2184,0.23187524
2185,0.24712417
2186,0.46352854
2187,0.8913322
2188,0.9564803
2189,0.32016104
2190,0.1655675
2191,0.3370229
2192,0.74814814
2193,0.6925041
2194,0.07949561
2195,0.092438616
2196,0.9658798
2197,0.48675892
2198,0.4707152
2199,0.14691815
2200,0.03432135
2201,0.13636093
2202,0.6866128
2203,0.2857999
2204,0.9272904
2205,0.033965692
2206,0.13056467
2207,0.07021313
2208,0.10430637
2209,0.5057988
2210,0.18971616
2211,0.7599956
2212,0.99020654
2213,0.5966156
2214,0.47850227
2215,0.23040947
2216,0.6684967
2217,0.43649468
2218,0.8196303
2219,0.94424367
2220,0.4470248
2221,0.052355677
2222,0.92460525
2223,0.015374334
2224,0.9823867
2225,0.39751273
2226,0.8063829
2227,0.90479505
2228,0.050527662
2229,0.25005487
2230,0.32699597
2231,0.4596921
2232,0.35311162
2233,0.9155526
2234,0.9440851
2235,0.17131193
2236,0.62279224
2237,0.25520095
2238,0.9618869
2239,0.3480022
2240,0.028725792
2241,0.32886937
2242,0.025541782
2243,0.33127686
2244,0.96638674
2245,0.5457234
2246,0.5587312
2247,0.092441015
2248,0.967997
2249,0.32367653
2250,0.9731286
2251,0.5199135
2252,0.7511783
2253,0.7522591
2254,0.082072705
2255,0.9342887
2256,0.78476477
2257,0.55027735
2258,0.8507928
2259,0.89544773
2260,0.85539824
2261,0.9107379
2262,0.9303942
2263,0.82244706
2264,0.051025163
2265,0.24805008
2266,0.09715693
2267,0.34868562
2268,0.8482079
2269,0.29513696
2270,0.6366761
2271,0.28294754
2272,0.07609171
2273,0.41999117
2274,0.9404528
2275,0.9879006
2276,0.62194943
2277,0.9505145
2278,0.5669887
2279,0.2627088
2280,0.059990775
2281,0.067511894
2282,0.30860814
2283,0.109513804
2284,0.9915206
2285,0.8729173
2286,0.91630715
2287,0.40708384
2288,0.6645813
2289,0.67662865
2290,0.95131177
2291,0.90663975
2292,0.5513248
2293,0.7169834
2294,0.9096803
2295,0.2830543
2296,0.23556003
2297,0.8436938
2298,0.7973013
2299,0.7516383
2300,0.22905312
2301,0.88017833
2302,0.32093057
2303,0.401126
2304,0.9405971
2305,0.87662554
2306,0.12184748
2307,0.47266755
2308,0.9016677
2309,0.3760371
2310,0.20067705
2311,0.63677496
2312,0.5267921
2313,0.39298967
2314,0.9168508
2315,0.033965692
2316,0.50931597
2317,0.39795268
2318,0.8079147
2319,0.56635976
2320,0.97505784
2321,0.3325683
2322,0.4628913
2323,0.6513198
2324,0.8975891
2325,0.700454
2326,0.8488499
2327,0.6420816
2328,0.94400597
2329,0.7375809
2330,0.033965692
2331,0.60398763
2332,0.75930107
2333,0.6871219
2334,0.094179936
2335,0.75637835
2336,0.95524555
2337,0.9130468
2338,0.6001412
2339,0.9170319
2340,0.42725596
2341,0.76004326
2342,0.75241596
2343,0.90972996
2344,0.33487636
2345,0.18968603
2346,0.15567869
2347,0.2964988
2348,0.24364978
2349,0.7380705
2350,0.12184581
2351,0.9649715
2352,0.7644692
2353,0.5639283
2354,0.25618735
2355,0.25321254
2356,0.69451857
2357,0.2230131
2358,0.83629507
2359,0.53848994
2360,0.405979
2361,0.3227077
2362,0.15805309
2363,0.07990526
2364,0.43197164
2365,0.030169616
2366,0.71783537
2367,0.23577863
2368,0.30507544
2369,0.8278053
2370,0.12897943
2371,0.6972417
2372,0.5315294
2373,0.50006944
2374,0.9579725
2375,0.20653428
2376,0.9045164
2377,0.63838756
2378,0.89779705
2379,0.22356427
2380,0.019596908
2381,0.37583718
2382,0.3885068
2383,0.7732322
2384,0.8758249
2385,0.07919435
2386,0.7648391
2387,0.22340815
2388,0.033965692
2389,0.54093736
2390,0.2035837
2391,0.14885685
2392,0.9643569
2393,0.06849355
2394,0.30139914
2395,0.15601298
2396,0.48685294
2397,0.38695514
2398,0.07037806
2399,0.6130735
2400,0.28640226
2401,0.73659873
2402,0.15096255
2403,0.9574115
2404,0.9449112
2405,0.6035497
2406,0.6661939
2407,0.93528694
2408,0.8835144
2409,0.29538617
2410,0.94518524
2411,0.9668132
2412,0.048592534
2413,0.44107527
2414,0.9080377
2415,0.16940312
2416,0.04367634
2417,0.35869005
2418,0.4353024
2419,0.52115214
2420,0.90108126
2421,0.7975257
2422,0.9666141
2423,0.8982574
2424,0.066169776
2425,0.033965692
2426,0.09237499
2427,0.93859506
2428,0.4815881
2429,0.022517323
2430,0.431497
2431,0.54626185
2432,0.6116264
2433,0.1547798
2434,0.8550811
2435,0.13593104
2436,0.9440588
2437,0.9093556
2438,0.03965475
2439,0.912777
2440,0.6901797
2441,0.85361665
2442,0.9223152
2443,0.24527562
2444,0.29416233
2445,0.51478267
2446,0.09600163
2447,0.18352495
2448,0.07094329
2449,0.82215303
2450,0.502692
2451,0.13425781
2452,0.88744676
2453,0.9685941
2454,0.82410705
2455,0.63046217
2456,0.15377793
2457,0.2716603
2458,0.14207101
2459,0.91059756
2460,0.5195121
2461,0.8264419
2462,0.2723867
2463,0.29687783
2464,0.9011422
2465,0.10581579
2466,0.8940699
2467,0.57116336
2468,0.41871148
2469,0.18246508
2470,0.784933
2471,0.18761559
2472,0.78011227
2473,0.35842028
2474,0.6347876
2475,0.6696541
2476,0.23856659
2477,0.7428527
2478,0.033965692
2479,0.94685066
2480,0.7895848
2481,0.407199
2482,0.15876035
2483,0.8192924
2484,0.14347772
2485,0.8776346
2486,0.954195
2487,0.3694816
2488,0.023589699
2489,0.16226983
2490,0.12138475
2491,0.4744253
2492,0.5204962
2493,0.9449703
2494,0.04438597
2495,0.8770373
2496,0.74631894
2497,0.75940025
2498,0.65966374
2499,0.37536877
2500,0.08085015
2501,0.5211614
2502,0.9350298
2503,0.87110084
2504,0.5373042
2505,0.70740587
2506,0.6723709
2507,0.2762158
2508,0.42122227
2509,0.60073966
2510,0.9586724
2511,0.12393443
2512,0.5055269
2513,0.34472597
2514,0.6269983
2515,0.12424595
2516,0.69787645
2517,0.9272839
2518,0.8450123
2519,0.08516792
2520,0.7195675
2521,0.30399144
2522,0.033965692
2523,0.033965692
2524,0.9125314
2525,0.81339186
2526,0.026329255
2527,0.5897095
2528,0.02893117
2529,0.41864973
2530,0.75043094
2531,0.8328686
2532,0.8755763
2533,0.7638783
2534,0.98963076
2535,0.31147057
2536,0.1747772
2537,0.46221435
2538,0.74490047
2539,0.19767864
2540,0.7762454
2541,0.4489132
2542,0.8632509
2543,0.05026124
2544,0.75835186
2545,0.93509716
2546,0.6027992
2547,0.056719385
2548,0.27000096
2549,0.073152564
2550,0.39046052
2551,0.9964623
2552,0.56062835
2553,0.10921198
2554,0.96674556
2555,0.49299124
2556,0.46197593
2557,0.033965692
2558,0.63611144
2559,0.49498025
2560,0.11590513
2561,0.7515094
2562,0.5596176
2563,0.03167469
2564,0.81921387
2565,0.2082784
2566,0.13775264
2567,0.027352719
2568,0.9832387
2569,0.7794388
2570,0.23223864
2571,0.491224
2572,0.6746829
2573,0.3257994
2574,0.5595913
2575,0.23888218
2576,0.08359582
2577,0.07714668
2578,0.9618604
2579,0.24732687
2580,0.67591393
2581,0.1668282
2582,0.89265543
2583,0.27526134
2584,0.9726898
2585,0.6515812
2586,0.8086469
2587,0.9238611
2588,0.016810248
2589,0.3619283
2590,0.7244614
2591,0.5440586
2592,0.6505881
2593,0.41908777
2594,0.8121298
2595,0.8772246
2596,0.14427641
2597,0.37918258
2598,0.12244823
2599,0.63421357
2600,0.4948497
2601,0.62244123
2602,0.32831237
2603,0.17136939
2604,0.92694455
2605,0.9478271
2606,0.42461127
2607,0.968159
2608,0.35465896
2609,0.6608267
2610,0.15615602
2611,0.88018405
2612,0.8963659
2613,0.4908429
2614,0.16703787
2615,0.35792506
2616,0.092431456
2617,0.047481634
2618,0.11131118
2619,0.73199826
2620,0.24859013
2621,0.046561457
2622,0.3116879
2623,0.5217073
2624,0.39790633
2625,0.4984994
2626,0.8392336
2627,0.57665944
2628,0.27424285
2629,0.62005347
2630,0.114993505
2631,0.841228
2632,0.46052673
2633,0.6910348
2634,0.0044740406
2635,0.9217124
2636,0.5228012
2637,0.2042148
2638,0.19844137
2639,0.4024886
2640,0.7847447
2641,0.84598935
2642,0.069798276
2643,0.46633935
2644,0.7989776
2645,0.23340045
2646,0.4856117
2647,0.10596794
2648,0.7454759
2649,0.93262124
2650,0.34415528
2651,0.64557004
2652,0.03254781
2653,0.11791115
2654,0.04152186
2655,0.95709133
2656,0.7507908
2657,0.005995946
2658,0.13718052
2659,0.28986505
2660,0.38229346
2661,0.9771104
2662,0.98201203
2663,0.78090316
2664,0.110265896
2665,0.9098361
2666,0.8625916
2667,0.27198192
2668,0.057475053
2669,0.87985176
2670,0.9504235
2671,0.247582
2672,0.76269567
2673,0.83310026
2674,0.5528738
2675,0.054313604
2676,0.9080498
2677,0.45056286
2678,0.042441424
2679,0.81347215
2680,0.71962404
2681,0.92744875
2682,0.6026537
2683,0.14640522
2684,0.07901253
2685,0.73516953
2686,0.18803453
2687,0.5134635
2688,0.61087614
2689,0.23014335
2690,0.39870864
2691,0.527856
2692,0.93174726
2693,0.6839316
2694,0.3203725
2695,0.23793231
2696,0.46156237
2697,0.75657046
2698,0.7145938
2699,0.42904344
2700,0.6543709
2701,0.46469843
2702,0.9566004
2703,0.6095476
2704,0.41993755
2705,0.34105533
2706,0.09730609
2707,0.13171804
2708,0.85763776
2709,0.84999645
2710,0.04624479
2711,0.11874379
2712,0.6538108
2713,0.17595829
2714,0.6773194
2715,0.70236343
2716,0.8814154
2717,0.77817065
2718,0.07778825
2719,0.9129653
2720,0.21465918
2721,0.09744755
2722,0.19962797
2723,0.96667963
2724,0.36875376
2725,0.7701669
2726,0.2968678
2727,0.11390835
2728,0.84922945
2729,0.2315914
2730,0.8702986
2731,0.35027248
2732,0.37144917
2733,0.08229647
2734,0.24517396
2735,0.48693764
2736,0.16923502
2737,0.27365875
2738,0.107660964
2739,0.07857921
2740,0.726316
2741,0.028368661
2742,0.23491241
2743,0.098982945
2744,0.73782754
2745,0.9310442
2746,0.9165406
2747,0.31931853
2748,0.07740164
2749,0.30927312
2750,0.8777804
2751,0.15521082
2752,0.5748008
2753,0.716228
2754,0.59532064
2755,0.4984295
2756,0.9272648
2757,0.9563824
2758,0.10686367
2759,0.5605596
2760,0.104715064
2761,0.7099343
2762,0.38416794
2763,0.73719794
2764,0.08895808
2765,0.7314051
2766,0.48633388
2767,0.7633252
2768,0.5898543
2769,0.14672698
2770,0.6525054
2771,0.2519668
2772,0.25277176
2773,0.13481157
2774,0.13453285
2775,0.1456443
2776,0.77372897
2777,0.70990217
2778,0.033965692
2779,0.1459518
2780,0.6557858
2781,0.5048511
2782,0.90343934
2783,0.710431
2784,0.33050033
2785,0.21671093
2786,0.60693634
2787,0.24488829
2788,0.074882045
2789,0.32885402
2790,0.85288966
2791,0.3397379
2792,0.287685
2793,0.3329248
2794,0.25115132
2795,0.6789878
2796,0.5052655
2797,0.87356967
2798,0.2967262
2799,0.38609982
2800,0.91682756
2801,0.21551253
2802,0.37064642
2803,0.09756636
2804,0.8073235
2805,0.749143
2806,0.22354889
2807,0.86629665
2808,0.64402705
2809,0.8009287
2810,0.77342445
2811,0.20111592
2812,0.7730472
2813,0.30420312
2814,0.06546152
2815,0.42768252
2816,0.09669592
2817,0.90477306
2818,0.32734758
2819,0.3901384
2820,0.41921112
2821,0.7159006
2822,0.37909743
2823,0.102964826
2824,0.87076825
2825,0.753332
2826,0.6414979
2827,0.92463565
2828,0.3542387
2829,0.5312498
2830,0.46637788
2831,0.6664143
2832,0.07607962
2833,0.15196171
2834,0.075806245
2835,0.38829166
2836,0.17995444
2837,0.98952615
2838,0.46526057
2839,0.41566423
2840,0.7363018
2841,0.5940868
2842,0.09173238
2843,0.8572488
2844,0.17203784
2845,0.45044622
2846,0.23627771
2847,0.55538034
2848,0.08437169
2849,0.03361149
2850,0.09205228
2851,0.17854643
2852,0.76456803
2853,0.2212735
2854,0.4667739
2855,0.06649165
2856,0.6381967
2857,0.10268978
2858,0.7713707
2859,0.9581025
2860,0.16002572
2861,0.63686687
2862,0.6063867
2863,0.62523335
2864,0.13960831
2865,0.7182473
2866,0.21466419
2867,0.96720505
2868,0.9299987
2869,0.43921232
2870,0.4334231
2871,0.4528761
2872,0.50868565
2873,0.28569174
2874,0.8592385
2875,0.79621285
2876,0.8778216
2877,0.3273388
2878,0.47454903
2879,0.46024758
2880,0.16984177
2881,0.7086046
2882,0.39559397
2883,0.19623837
2884,0.6357471
2885,0.7261191
2886,0.7678375
2887,0.98353934
2888,0.944139
2889,0.44878387
2890,0.29801193
2891,0.04645356
2892,0.0050010337
2893,0.49144423
2894,0.9902728
2895,0.716502
2896,0.034186285
2897,0.13591768
2898,0.25455102
2899,0.98571545
2900,0.86107385
2901,0.29136178
2902,0.14261553
2903,0.4297122
2904,0.47194263
2905,0.84652287
2906,0.7411013
2907,0.8949951
2908,0.45297566
2909,0.7026049
2910,0.35749227
2911,0.5474203
2912,0.90002275
2913,0.6881987
2914,0.5701354
2915,0.29649833
2916,0.24565229
2917,0.79190063
2918,0.08765196
2919,0.38719434
2920,0.11938545
2921,0.48357302
2922,0.4987914
2923,0.34287444
2924,0.15749629
2925,0.6974896
2926,0.05481151
2927,0.03142248
2928,0.7419274
2929,0.66333306
2930,0.5883466
2931,0.46801838
2932,0.9228032
2933,0.6698511
2934,0.9378566
2935,0.47980288
2936,0.7928307
2937,0.06647207
2938,0.7947735
2939,0.79106796
2940,0.104663
2941,0.16344379
2942,0.033591047
2943,0.87164015
2944,0.52025485
2945,0.20556058
2946,0.07089628
2947,0.1353114
2948,0.69548225
2949,0.3246621
2950,0.8752692
2951,0.77840054
2952,0.1889936
2953,0.48857567
2954,0.81112415
2955,0.939712
2956,0.55294
2957,0.8382793
2958,0.4541257
2959,0.80850786
2960,0.25550488
2961,0.21370472
2962,0.38902003
2963,0.38381374
2964,0.077118054
2965,0.5202457
2966,0.101393014
2967,0.8364992
2968,0.21479295
2969,0.09602048
2970,0.67651135
2971,0.05347914
2972,0.10313094
2973,0.7946264
2974,0.58495295
2975,0.7880555
2976,0.21221475
2977,0.19593327
2978,0.9681862
2979,0.80807215
2980,0.885494
2981,0.29042596
2982,0.4826354
2983,0.8913044
2984,0.56208557
2985,0.22068973
2986,0.8772433
2987,0.5243758
2988,0.8726899
2989,0.7071228
2990,0.8193381
2991,0.97049975
2992,0.17188512
2993,0.4170629
2994,0.28689548
2995,0.82336307
2996,0.79546213
2997,0.16255419
2998,0.56774926
2999,0.9013794
3000,0.2460409
3001,0.39406842
3002,0.09871714
3003,0.8994019
3004,0.4633949
3005,0.23142982
3006,0.43512475
3007,0.17640013
3008,0.4187228
3009,0.13746572
3010,0.22212985
3011,0.115776405
3012,0.3786029
3013,0.40592933
3014,0.38093048
3015,0.021340348
3016,0.016299421
3017,0.42721334
3018,0.5831852
3019,0.05398381
3020,0.62457675
3021,0.13500862
3022,0.34695783
3023,0.12725781
3024,0.085018255
3025,0.73138547
3026,0.72914183
3027,0.7940213
3028,0.5122542
3029,0.29082158
3030,0.12733497
3031,0.96624124
3032,0.8451582
3033,0.7529455
3034,0.91817945
3035,0.36361602
3036,0.46872854
3037,0.22684366
3038,0.5050448
3039,0.87230736
3040,0.36604807
3041,0.30403098
3042,0.6370884
3043,0.043002967
3044,0.58067465
3045,0.21035801
3046,0.81330496
3047,0.85282236
3048,0.8297927
3049,0.06776667
3050,0.8113617
3051,0.034873087
3052,0.9779912
3053,0.09955832
3054,0.79530746
3055,0.31903413
3056,0.19332795
3057,0.15400073
3058,0.9695226
3059,0.07892287
3060,0.4066988
3061,0.76332563
3062,0.28771672
3063,0.15708043
3064,0.20196107
3065,0.65712154
3066,0.19067264
3067,0.47756165
3068,0.93285143
3069,0.3979488
3070,0.48628104
3071,0.33589736
3072,0.09470893
3073,0.0146367075
3074,0.8849726
3075,0.15006259
3076,0.029388769
3077,0.13311647
3078,0.12711538
3079,0.78186387
3080,0.5645827
3081,0.88558704
3082,0.42172343
3083,0.7457923
3084,0.8244782
3085,0.22928663
3086,0.97977555
3087,0.60142064
3088,0.022725126
3089,0.045670353
3090,0.038245972
3091,0.718731
3092,0.63389826
3093,0.5239137
3094,0.4101868
3095,0.121403076
3096,0.20943928
3097,0.6244077
3098,0.40545774
3099,0.94249976
3100,0.25463298
3101,0.01904089
3102,0.12327088
3103,0.9988355
3104,0.93458927
3105,0.30568206
3106,0.46820244
3107,0.6564205
3108,0.23856966
3109,0.110207014
3110,0.9757888
3111,0.597498
3112,0.056792162
3113,0.96968204
3114,0.3666883
3115,0.6472092
3116,0.7510759
3117,0.20744944
3118,0.8717252
3119,0.47005776
3120,0.22980209
3121,0.6883897
3122,0.15442283
3123,0.094108626
3124,0.38640714
3125,0.88294315
3126,0.369113
3127,0.8868504
3128,0.81840503
3129,0.48846078
3130,0.860379
3131,0.76763797
3132,0.061425067
3133,0.85133785
3134,0.97343856
3135,0.35724223
3136,0.09374183
3137,0.92100567
3138,0.08064488
3139,0.16270141
3140,0.10064879
3141,0.8213203
3142,0.25387567
3143,0.22161542
3144,0.6747066
3145,0.45567277
3146,0.62871706
3147,0.54572964
3148,0.9382842
3149,0.8855321
3150,0.024801321
3151,0.111668915
3152,0.8758363
3153,0.9828773
3154,0.092077665
3155,0.723362
3156,0.1690834
3157,0.41640872
3158,0.75914896
3159,0.046379242
3160,0.21966043
3161,0.48600316
3162,0.6556692
3163,0.9153276
3164,0.4271811
3165,0.18312703
3166,0.56764007
3167,0.41370493
3168,0.86539394
3169,0.9366648
3170,0.39260226
3171,0.63721687
3172,0.7613642
3173,0.51702076
3174,0.70324725
3175,0.7429442
3176,0.5570322
3177,0.044560928
3178,0.8238424
3179,0.83165944
3180,0.8253711
3181,0.30386224
3182,0.062243257
3183,0.041046336
3184,0.12051451
3185,0.7791099
3186,0.61754113
3187,0.50610757
3188,0.016499398
3189,0.2786313
3190,0.63172984
3191,0.97595394
3192,0.57175225
3193,0.08364503
3194,0.8349926
3195,0.03526852
3196,0.067057185
3197,0.5485058
3198,0.2589509
3199,0.67075485
3200,0.4159774
3201,0.9863885
3202,0.726907
3203,0.8671349
3204,0.76824385
3205,0.6695674
3206,0.7555558
3207,0.5147894
3208,0.65236115
3209,0.53861356
3210,0.8775834
3211,0.24903344
3212,0.19026685
3213,0.013352321
3214,0.5068616
3215,0.96780235
3216,0.2054555
3217,0.12336258
3218,0.043002967
3219,0.6340458
3220,0.79695135
3221,0.63289434
3222,0.969545
3223,0.9507005
3224,0.116632506
3225,0.033965692
3226,0.16556068
3227,0.9590265
3228,0.084793836
3229,0.77977926
3230,0.6896454
